Company Name,Address,City,State,ZIP Code,ZIP Four,County,Metro Area,Primary SIC Code,Primary SIC Description,Primary NAICS,Primary NAICS Description,Franchise Description 1,Franchise Description 2,Type of Business,Last Updated On,Latitude,Longitude,cty_fips,cty_name,totalpop
Waffle House,903 Buford Rd,Cumming,GA,30041,2717,Forsyth,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.179168,-84.133279,13117,"Forsyth County, Georgia",219880
Waffle House,3585 Braselton Hwy,Dacula,GA,30019,1065,Gwinnett,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.068706,-83.907571,13135,"Gwinnett County, Georgia",902298
Waffle House,691 Harbins Rd,Dacula,GA,30019,NA,Gwinnett,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202002,034.002900,-83.8971,13135,"Gwinnett County, Georgia",902298
Waffle House,722 Dacula Rd,Dacula,GA,30019,2065,Gwinnett,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.004181,-83.912274,13135,"Gwinnett County, Georgia",902298
Waffle House,67 Long Branch Rd # 1343,Dahlonega,GA,30533,9300,Lumpkin,NA,581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.469506,-83.96778,13187,"Lumpkin County, Georgia",31951
Waffle House,101 Charlie Watts Dr,Dallas,GA,30157,4903,Paulding,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.907615,-84.82417,13223,"Paulding County, Georgia",155840
Waffle House,20 Hosiery Mill Rd,Dallas,GA,30157,3100,Paulding,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.956491,-84.787496,13223,"Paulding County, Georgia",155840
Waffle House,4082 Charles Hardy Pkwy,Dallas,GA,30157,3301,Paulding,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.933496,-84.724539,13223,"Paulding County, Georgia",155840
Waffle House,7949 Villa Rica Hwy,Dallas,GA,30157,8619,Paulding,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.810310,-84.887863,13223,"Paulding County, Georgia",155840
Waffle House,8624 Dallas Acworth Hwy,Dallas,GA,30132,7908,Paulding,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.008971,-84.755526,13223,"Paulding County, Georgia",155840
Waffle House,121 Waterfront Way,Dalton,GA,30720,9310,Whitfield,"Dalton, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202005,034.688417,-85.000634,13313,"Whitfield County, Georgia",103849
Waffle House,1515 Cleveland Hwy,Dalton,GA,30721,8310,Whitfield,"Dalton, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.801327,-84.961751,13313,"Whitfield County, Georgia",103849
Waffle House,1527 W Walnut Ave,Dalton,GA,30720,3866,Whitfield,"Dalton, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.760463,-85.000024,13313,"Whitfield County, Georgia",103849
Waffle House,1912 Chattanooga Rd,Dalton,GA,30720,3045,Whitfield,"Dalton, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,034.795484,-84.996694,13313,"Whitfield County, Georgia",103849
Waffle House,2505 E Walnut Ave,Dalton,GA,30721,8731,Whitfield,"Dalton, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.764211,-84.930413,13313,"Whitfield County, Georgia",103849
Waffle House,13505 GA-251,Darien,GA,31305,NA,Mc Intosh,"Brunswick, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,031.399600,-81.4169,13191,"McIntosh County, Georgia",14120
Waffle House,62 N 400 Center Ln,Dawsonville,GA,30534,6289,Dawson,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.366520,-84.03607,13085,"Dawson County, Georgia",23861
Waffle House,6636 Highway 53 E,Dawsonville,GA,30534,6806,Dawson,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,034.360977,-84.0345,13085,"Dawson County, Georgia",23861
Waffle House,1194 Columbia Dr,Decatur,GA,30032,2821,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.754401,-84.266554,13089,"DeKalb County, Georgia",743187
Waffle House,2548 Wesley Chapel Rd,Decatur,GA,30035,3405,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.713802,-84.215761,13089,"DeKalb County, Georgia",743187
Waffle House,2850 E College Ave,Decatur,GA,30030,4004,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.775499,-84.273738,13089,"DeKalb County, Georgia",743187
Waffle House,3916 Flat Shoals Pkwy,Decatur,GA,30034,NA,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.693200,-84.2487,13089,"DeKalb County, Georgia",743187
Waffle House,4300 Covington Hwy,Decatur,GA,30035,1208,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.750579,-84.22757,13089,"DeKalb County, Georgia",743187
Waffle House,4740 Flat Shoals Pkwy,Decatur,GA,30034,5007,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.683346,-84.233009,13089,"DeKalb County, Georgia",743187
Waffle House,4788 Memorial Dr,Decatur,GA,30032,1451,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.785986,-84.234975,13089,"DeKalb County, Georgia",743187
Waffle House,515 N Mcdonough St # A,Decatur,GA,30030,3348,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.773999,-84.295659,13089,"DeKalb County, Georgia",743187
Waffle House,766 Dekalb Industrial Way,Decatur,GA,30033,5704,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.798778,-84.280587,13089,"DeKalb County, Georgia",743187
Waffle House,4375 Tilly Mill Rd,Doraville,GA,30360,2609,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.922784,-84.280488,13089,"DeKalb County, Georgia",743187
Waffle House,5467 Buford Hwy NE,Doraville,GA,30340,1124,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202005,033.900861,-84.275755,13089,"DeKalb County, Georgia",743187
Waffle House,5598 Buford Hwy NE,Doraville,GA,30340,1226,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.904541,-84.272396,13089,"DeKalb County, Georgia",743187
Waffle House,2111 GA-92,Douglasville,GA,30135,NA,Douglas,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.693700,-84.7373,13097,"Douglas County, Georgia",141840
Waffle House,2812 Chapel Hill Rd,Douglasville,GA,30135,1706,Douglas,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.729039,-84.736732,13097,"Douglas County, Georgia",141840
Waffle House,4865 Ridge Rd,Douglasville,GA,30134,6131,Paulding,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.818851,-84.81142,13223,"Paulding County, Georgia",155840
Waffle House,6133 Fairburn Rd,Douglasville,GA,30134,1929,Douglas,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.751259,-84.732918,13097,"Douglas County, Georgia",141840
Waffle House,7100 Concourse Pkwy,Douglasville,GA,30134,4546,Douglas,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.729820,-84.760948,13097,"Douglas County, Georgia",141840
Waffle House,9464 Highway 5,Douglasville,GA,30135,1565,Douglas,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.725633,-84.761751,13097,"Douglas County, Georgia",141840
Waffle House,108 Travel Center Blvd,Dublin,GA,31021,1240,Laurens,"Dublin, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,032.487460,-82.939632,13175,"Laurens County, Georgia",47418
Waffle House,2122 Veterans Blvd,Dublin,GA,31021,3032,Laurens,"Dublin, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,032.541706,-82.956601,13175,"Laurens County, Georgia",47418
Waffle House,1100 Old Peachtree Rd # 1500,Duluth,GA,30097,5105,Gwinnett,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.001439,-84.079318,13135,"Gwinnett County, Georgia",902298
Waffle House,1825 Pleasant Hill Rd,Duluth,GA,30096,4623,Gwinnett,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.949909,-84.128939,13135,"Gwinnett County, Georgia",902298
Waffle House,2250 Peachtree Industrial Blvd,Duluth,GA,30097,7945,Gwinnett,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.021123,-84.123462,13135,"Gwinnett County, Georgia",902298
Waffle House,2320 Satellite Blvd # 100,Duluth,GA,30096,2380,Gwinnett,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.976448,-84.093049,13135,"Gwinnett County, Georgia",902298
Waffle House,3335 Steve Reynolds Blvd,Duluth,GA,30096,4511,Gwinnett,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.953658,-84.141558,13135,"Gwinnett County, Georgia",902298
Waffle House,3531 Peachtree Industrial Blvd,Duluth,GA,30096,4819,Gwinnett,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,034.002929,-84.170405,13135,"Gwinnett County, Georgia",902298
Waffle House,4532 Chamblee Dunwoody Rd,Dunwoody,GA,30338,6202,De Kalb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.923622,-84.315195,13089,"DeKalb County, Georgia",743187
Waffle House,1043 Maddox Dr,East Ellijay,GA,30540,NA,Gilmer,NA,581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,201909,034.690700,-84.5285,13123,"Gilmer County, Georgia",29922
Waffle House,410 1st Ave,East Ellijay,GA,30540,NA,Gilmer,NA,581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.690700,-84.5285,13123,"Gilmer County, Georgia",29922
Waffle House,1227 Virginia Ave,East Point,GA,30344,5211,Fulton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.659357,-84.429363,13121,"Fulton County, Georgia",1021902
Waffle House,1674 Washington Rd,East Point,GA,30344,4248,Fulton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.675271,-84.44364,13121,"Fulton County, Georgia",1021902
Waffle House,451 Walmart Ct,Eastanollee,GA,30538,3802,Stephens,"Toccoa, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.546327,-83.284119,13257,"Stephens County, Georgia",25676
Waffle House,1003 Greensboro Rd,Eatonton,GA,31024,5538,Putnam,NA,581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.424314,-83.268248,13237,"Putnam County, Georgia",21503
Waffle House,201 Fairview Rd,Ellenwood,GA,30294,2721,Henry,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.618817,-84.241863,13151,"Henry County, Georgia",221307
Waffle House,2735 Forest Pkwy,Ellenwood,GA,30294,3520,Clayton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.611998,-84.30048,13063,"Clayton County, Georgia",278666
Waffle House,3036 Anvil Block Rd,Ellenwood,GA,30294,2433,Clayton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.634144,-84.289246,13063,"Clayton County, Georgia",278666
Waffle House,101 Srp Dr,Evans,GA,30809,3319,Columbia,"Augusta, GA-SC",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.523017,-82.141598,13073,"Columbia County, Georgia",147295
Waffle House,4291 Washington Rd,Evans,GA,30809,3055,Columbia,"Augusta, GA-SC",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.534921,-82.125906,13073,"Columbia County, Georgia",147295
Waffle House,5310 Highway 92,Fairburn,GA,30213,2020,Fulton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.613930,-84.612198,13121,"Fulton County, Georgia",1021902
Waffle House,7800 Senoia Rd,Fairburn,GA,30213,2853,Fulton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.544325,-84.576637,13121,"Fulton County, Georgia",1021902
Waffle House,915 Evander Holyfield Hwy,Fairburn,GA,30213,3402,Fulton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.550022,-84.464128,13121,"Fulton County, Georgia",1021902
Waffle House,700 Glynn St N,Fayetteville,GA,30214,1144,Fayette,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.460999,-84.452026,13113,"Fayette County, Georgia",111369
Waffle House,760 Glynn St S,Fayetteville,GA,30214,2050,Fayette,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.434467,-84.45606,13113,"Fayette County, Georgia",111369
Waffle House,965 Lanier Ave W,Fayetteville,GA,30214,1075,Fayette,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.449060,-84.48464,13113,"Fayette County, Georgia",111369
Waffle House,5536 Mcever Rd,Flowery Branch,GA,30542,2737,Hall,"Gainesville, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.198792,-83.92498,13139,"Hall County, Georgia",195961
Waffle House,7415 Spout Springs Rd,Flowery Branch,GA,30542,5546,Hall,"Gainesville, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.108680,-83.872088,13139,"Hall County, Georgia",195961
Waffle House,109 Forest Pkwy,Forest Park,GA,30297,2016,Clayton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.618534,-84.386615,13063,"Clayton County, Georgia",278666
Waffle House,286 N Lee St,Forsyth,GA,31029,2124,Monroe,"Macon, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.041498,-83.938904,13207,"Monroe County, Georgia",27010
Waffle House,444 Tift College Dr,Forsyth,GA,31029,2331,Monroe,"Macon, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.035068,-83.923729,13207,"Monroe County, Georgia",27010
Waffle House,909 Battlefield Pkwy,Fort Oglethorpe,GA,30742,3942,Catoosa,"Chattanooga, TN",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.953600,-85.2493,13047,"Catoosa County, Georgia",66299
Waffle House,1240 Candler Rd,Gainesville,GA,30507,NA,Hall,"Gainesville, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.250300,-83.7772,13139,"Hall County, Georgia",195961
Waffle House,1510 Thompson Bridge Rd,Gainesville,GA,30501,1714,Hall,"Gainesville, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.322818,-83.833228,13139,"Hall County, Georgia",195961
Waffle House,2507 Pentee Dr,Gainesville,GA,30507,7302,Hall,"Gainesville, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.282345,-83.800043,13139,"Hall County, Georgia",195961
Waffle House,2551 Limestone Pkwy,Gainesville,GA,30501,2019,Hall,"Gainesville, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.329832,-83.808452,13139,"Hall County, Georgia",195961
Waffle House,2880 Browns Bridge Rd,Gainesville,GA,30504,5601,Hall,"Gainesville, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.279214,-83.874628,13139,"Hall County, Georgia",195961
Waffle House,3467 Mundy Mill Rd,Gainesville,GA,30507,NA,Hall,"Gainesville, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.250300,-83.7772,13139,"Hall County, Georgia",195961
Waffle House,509 Dawsonville Hwy,Gainesville,GA,30501,2602,Hall,"Gainesville, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.294735,-83.851377,13139,"Hall County, Georgia",195961
Waffle House,4310 Augusta Rd,Garden City,GA,31408,2002,Chatham,"Savannah, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,032.105466,-81.149284,13051,"Chatham County, Georgia",287049
Waffle House,296 W Clinton St,Gray,GA,31032,NA,Jones,"Macon, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.003300,-83.5518,13169,"Jones County, Georgia",28548
Waffle House,2250 S Main St,Greensboro,GA,30642,2728,Greene,NA,581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.549304,-83.201751,13133,"Greene County, Georgia",16976
Waffle House,1408 Georgia Highway 16 W,Griffin,GA,30223,2041,Spalding,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.247258,-84.287366,13255,"Spalding County, Georgia",64719
Waffle House,1702 N Expressway,Griffin,GA,30223,1257,Spalding,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.280754,-84.29135,13255,"Spalding County, Georgia",64719
Waffle House,1710 Zebulon Rd,Griffin,GA,30224,5104,Spalding,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.193970,-84.282858,13255,"Spalding County, Georgia",64719
Waffle House,429 E Taylor St,Griffin,GA,30223,3427,Spalding,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.247373,-84.257809,13255,"Spalding County, Georgia",64719
Waffle House,491 Lewiston Rd,Grovetown,GA,30813,4221,Columbia,"Augusta, GA-SC",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.485936,-82.200237,13073,"Columbia County, Georgia",147295
Waffle House,1064 Bear Creek Blvd,Hampton,GA,30228,1849,Henry,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.381972,-84.301464,13151,"Henry County, Georgia",221307
Waffle House,11152 Tara Blvd,Hampton,GA,30228,1674,Henry,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.450446,-84.324949,13063,"Clayton County, Georgia",278666
Waffle House,839 Virginia Ave,Hapeville,GA,30354,1913,Fulton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.659106,-84.416883,13121,"Fulton County, Georgia",1021902
Waffle House,103 Talbot Dr,Hephzibah,GA,30815,7190,Richmond,"Augusta, GA-SC",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.387425,-82.066129,13245,"Richmond County, Georgia",201463
Waffle House,442 Elma G Miles Pkwy,Hinesville,GA,31313,4000,Liberty,"Hinesville, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.840875,-81.600657,13179,"Liberty County, Georgia",62108
Waffle House,735 E Oglethorpe Hwy,Hinesville,GA,31313,2814,Liberty,"Hinesville, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.851706,-81.581437,13179,"Liberty County, Georgia",62108
Waffle House,74 Hiram Acworth Hwy,Hiram,GA,30141,2200,Paulding,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.892208,-84.754216,13223,"Paulding County, Georgia",155840
Waffle House,1615 Bass Cross Rd,Hogansville,GA,30230,2763,Troup,"Lagrange, GA-AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.160197,-84.871726,13285,"Troup County, Georgia",69774
Waffle House,1935 Highway 211 NW,Hoschton,GA,30548,NA,Barrow,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.095600,-83.764,13157,"Jackson County, Georgia",65755
Waffle House,3201 Highway 36 W,Jackson,GA,30233,6147,Butts,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,033.203306,-84.063011,13035,"Butts County, Georgia",23750
Waffle House,477 W 3rd St,Jackson,GA,30233,1801,Butts,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.293838,-83.971195,13035,"Butts County, Georgia",23750
Waffle House,239 Interstate South Dr,Jasper,GA,30143,6220,Pickens,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202009,034.398219,-84.414677,13227,"Pickens County, Georgia",30832
Waffle House,56 Travelers Rest Rd,Jasper,GA,30143,8937,Pickens,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202010,034.466138,-84.45985,13227,"Pickens County, Georgia",30832
Waffle House,4915 Highway 129 N,Jefferson,GA,30549,1671,Jackson,"Jefferson, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.151779,-83.643199,13157,"Jackson County, Georgia",65755
Waffle House,1099 N 1st St,Jesup,GA,31545,1617,Wayne,"Jesup, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,031.616973,-81.875054,13305,"Wayne County, Georgia",29767
Waffle House,10792 Jones Bridge Rd,Johns Creek,GA,30022,6573,Fulton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.045580,-84.224615,13121,"Fulton County, Georgia",1021902
Waffle House,9650 Medlock Bridge Rd,Johns Creek,GA,30097,5962,Fulton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202010,034.016448,-84.191106,13121,"Fulton County, Georgia",1021902
Waffle House,6350 Tara Blvd,Jonesboro,GA,30236,1224,Clayton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.580874,-84.375294,13063,"Clayton County, Georgia",278666
Waffle House,8765 Tara Blvd,Jonesboro,GA,30236,4904,Clayton,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.515808,-84.363585,13063,"Clayton County, Georgia",278666
Waffle House,1470 George Busbee Pkwy NW,Kennesaw,GA,30144,5175,Cobb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.056162,-84.592536,13067,"Cobb County, Georgia",745057
Waffle House,2164 Cobb Pkwy NW,Kennesaw,GA,30152,3628,Cobb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.005328,-84.602789,13067,"Cobb County, Georgia",745057
Waffle House,3340 Frey Rd NW,Kennesaw,GA,30144,5552,Cobb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.034099,-84.580155,13067,"Cobb County, Georgia",745057
Waffle House,4284 Bells Ferry Rd NW,Kennesaw,GA,30144,1302,Cobb,"Atl-Ss-Rswl, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,034.054592,-84.555634,13067,"Cobb County, Georgia",745057
Waffle House,1201 E King Ave,Kingsland,GA,31548,6820,Camden,"St. Marys, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.792684,-81.663324,13039,"Camden County, Georgia",52714
Waffle House,2054 GA Highway 40 E,Kingsland,GA,31548,6731,Camden,"St. Marys, GA",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,030.780416,-81.625504,13039,"Camden County, Georgia",52714
Waffle House,109 Greenville St,Lagrange,GA,30240,NA,Troup,"Lagrange, GA-AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,201912,033.035200,-85.0775,13285,"Troup County, Georgia",69774
Waffle House,1540 Lafayette Pkwy,Lagrange,GA,30241,2566,Troup,"Lagrange, GA-AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.041643,-84.974099,13285,"Troup County, Georgia",69774
Waffle House,1901 Hamilton Rd,Lagrange,GA,30241,6015,Troup,"Lagrange, GA-AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,033.004593,-85.017654,13285,"Troup County, Georgia",69774
Waffle House,2585 Whitesville Rd,Lagrange,GA,30240,8400,Troup,"Lagrange, GA-AL",581208,Restaurants,72251117,Full-Service Restaurants,Waffle House,Waffle House,Private,202008,032.986199,-85.029111,13285,"Troup County, Georgia",69774
